customer_id,customer_name,customer_age,customer_gender,customer_city,customer_state,customer_country,customer_income,date_of_registration,preferred_contact_method,customer_phone,customer_email,Customer_Satisfaction,CustomerEducation,CustomerCategory
CUST007013,Evan Hernandez,30,Male,Wallacestad,Hawaii,Germany,70056,13-03-2019,Email,-10644,wpham@example.org,9,Postgraduate,Private
CUST007014,Willie Jones,21,Male,Kaneview,Connecticut,Germany,85424,14-07-2020,Email,298.880.1815x33167,corteztracey@example.org,5,Undergraduate,Private
CUST007015,Amy Copeland,56,Male,Laurenstad,Idaho,India,145687,15-10-2022,Email,476-988-1162x9547,jgibson@example.org,9,Undergraduate,Private
CUST007016,Cheryl Robertson,71,Female,Taylorstad,Maryland,UK,46320,30-11-2019,Phone,563.241.8358x40985,porterbrooke@example.com,9,Graduate,Private
CUST007017,Christian Patton,19,Female,Port Cassandra,Delaware,Canada,92963,12-02-2015,SMS,9413792119,kayla11@example.net,6,Undergraduate,Private
CUST007018,Andrea Perez,43,Female,North Danielport,Minnesota,India,50419,04-06-2023,Email,+1-763-464-7327x56215,castillokyle@example.net,7,Doctorate,Private
CUST007019,Alexis Boyd,44,Female,Michellestad,New Jersey,Canada,65832,05-05-2021,Email,001-483-334-8004x23214,timothywhite@example.org,3,Undergraduate,Private
CUST007020,Claudia Sullivan,44,Female,North Alejandra,New York,UK,60983,27-08-2020,SMS,621-612-7682x8427,xdavis@example.org,1,Doctorate,Private
CUST007021,Darren Fisher,32,Male,New Theresa,North Dakota,India,47365,29-03-2016,Phone,940-353-2225x021,debrawatkins@example.com,7,Graduate,Private
CUST007022,Maria Jackson,25,Male,Port Curtisborough,Virginia,USA,28911,24-08-2024,Phone,(925)377-6032x1370,brandy96@example.com,6,Graduate,Private
CUST007023,William Johnson,24,Female,North Brett,Wisconsin,UK,110997,30-06-2015,SMS,(401)265-8087x8689,jaredsmith@example.com,8,Postgraduate,Private
CUST007024,Christopher Sullivan,64,Female,Lindaview,Alabama,Germany,142037,13-12-2023,Email,001-973-566-7744x93845,samanthaedwards@example.org,6,Undergraduate,Private
CUST007025,Robert Owens,72,Male,North Caitlinberg,Indiana,India,25649,12-08-2022,SMS,7154561568,mathewskelsey@example.com,5,Postgraduate,Private
CUST007026,Jonathan Brown,63,Female,New Frank,Nevada,UK,79688,02-05-2023,Phone,001-537-886-4176,gabriela20@example.com,3,Undergraduate,Private
CUST007027,Paul Farmer,57,Female,East Robertfurt,California,UK,51469,09-05-2015,Phone,001-495-436-4474x0199,qphillips@example.net,2,Doctorate,Private
CUST007028,Charles Singleton,29,Male,Thomasfurt,New Jersey,India,142544,03-12-2023,Email,402-491-6911x2672,thomasrowland@example.org,3,Doctorate,Private
CUST007029,Ryan Coffey,30,Female,New Jeremiahborough,Wyoming,Germany,118362,05-04-2020,Email,+1-364-380-7088x182,ncooper@example.net,6,Undergraduate,Private
CUST007030,Amber Becker,60,Male,Lake Saraburgh,Hawaii,Germany,106039,28-09-2020,SMS,001-288-925-8519x64619,shane91@example.com,8,Doctorate,Private
CUST007031,Joseph Williams,34,Female,Port Normabury,Hawaii,UK,68346,04-02-2020,Phone,001-562-477-1298x5558,kennedysusan@example.com,8,Postgraduate,Private
CUST007032,Melissa Fletcher,34,Male,North Jacobchester,Vermont,Canada,112498,19-03-2022,Phone,804.923.1041,cpeterson@example.com,1,Doctorate,Private
CUST007033,Kimberly Chapman,73,Female,Stewartberg,Rhode Island,UK,141413,03-10-2024,SMS,833-914-8917x78830,bharris@example.org,4,Undergraduate,Private
CUST007034,Patricia Miller,53,Female,Richardmouth,Vermont,India,65884,04-06-2023,Email,001-507-728-2720x5261,fergusonsean@example.org,8,Undergraduate,Private
CUST007035,Jennifer Bailey,38,Male,Angelaburgh,Hawaii,India,124658,20-10-2018,Phone,+1-963-550-8544x85661,haneykevin@example.net,4,Undergraduate,Private
CUST007036,Donna Obrien,25,Female,Port Jasonland,Connecticut,India,42677,20-01-2015,Phone,+1-387-654-2177x156,benjamin21@example.org,2,Postgraduate,Private
CUST007037,Michael Spears,22,Female,Boyletown,Oklahoma,Germany,85390,25-02-2015,Email,001-968-454-0272x6118,eterrell@example.com,3,Postgraduate,Private
CUST007038,Kelly Hancock,43,Female,Ronaldberg,Wyoming,USA,110178,14-10-2017,Phone,+1-538-446-5882x969,daniellerasmussen@example.net,5,Doctorate,Private
CUST007039,Matthew Smith,33,Male,Jermaineland,California,India,93249,28-08-2019,Email,001-424-494-4749x0903,greeneallen@example.net,1,Doctorate,Private
CUST007040,Elizabeth Roy,53,Female,Wufort,South Dakota,India,87635,10-03-2020,SMS,001-806-750-2635,faulknerjason@example.net,7,Graduate,Private
CUST007041,Michael Anderson,45,Male,Millsshire,Alaska,Canada,99131,09-06-2016,Email,684.864.5273x7550,rojasmelissa@example.net,1,Undergraduate,Private
CUST007042,Justin Austin,71,Male,New Bryanshire,Vermont,Canada,104315,02-05-2016,Email,(559)579-3598,jfoster@example.net,6,Postgraduate,Private
CUST007043,Gina Taylor,46,Male,Nicoleshire,Maryland,UK,88734,18-12-2019,SMS,391-991-6645x4655,sriley@example.net,2,Doctorate,Private
CUST007044,Tiffany Clark,64,Male,East Ericchester,Georgia,UK,37164,12-03-2015,Phone,(327)771-5512x4003,jason37@example.org,1,Doctorate,Private
CUST007045,Elizabeth Jennings,29,Female,Francoport,Alabama,UK,78184,19-05-2020,Phone,(418)247-8339x5029,andersonkevin@example.com,4,Graduate,Private
CUST007046,Nicholas Scott,54,Male,South Angelashire,Alaska,India,92082,01-12-2017,Email,374-379-6080,melissarichard@example.com,6,Doctorate,Private
CUST007047,Lisa Smith,47,Male,Taylorbury,Nebraska,Canada,60374,01-11-2015,Email,001-940-991-1222x403,jmccullough@example.com,10,Undergraduate,Private
CUST007048,Julie Harris,40,Female,Lake Heidi,Mississippi,UK,142513,03-06-2019,SMS,-8239,flowersjulie@example.net,7,Postgraduate,Private
CUST007049,Nichole Golden,33,Female,Mooremouth,Mississippi,Canada,116964,27-09-2018,SMS,001-936-704-1261x13890,cynthiaford@example.org,1,Doctorate,Private
CUST007050,Jennifer Parker,31,Female,Port Jason,Arizona,India,127510,21-04-2024,Phone,226-681-5510,fbecker@example.org,3,Postgraduate,Private
CUST007051,Amanda Rowe,27,Male,Caseyhaven,California,India,122243,23-11-2016,Phone,734.538.5196x74370,dennissantos@example.com,7,Doctorate,Private
CUST007052,Caleb Berry,24,Female,Lake Tylerborough,Washington,UK,115924,16-12-2017,SMS,001-528-821-2030x88353,ianderson@example.net,1,Graduate,Private
CUST007053,Jason Guzman,62,Male,Michaelland,South Carolina,India,126678,24-09-2023,Email,238.469.6876,rebecca76@example.com,10,Graduate,Private
CUST007054,Tommy Williams,69,Other,North Johnside,Georgia,India,116041,03-08-2016,SMS,001-359-765-4929x45350,nicholschristina@example.org,2,Graduate,Private
CUST007055,Erica Ryan,54,Female,Alvarezfort,Oklahoma,Canada,103709,24-03-2024,Phone,690.688.4379x067,rochathomas@example.net,8,Doctorate,Private
CUST007056,Christina Mccoy,46,Female,Fordville,Georgia,USA,54580,29-10-2020,Email,001-529-511-2194x1711,krichardson@example.com,10,Postgraduate,Private
CUST007057,Stephanie Lang,20,Male,Lake Ashley,Virginia,Germany,119187,23-08-2018,SMS,(634)212-7291x84817,mariapeterson@example.net,9,Undergraduate,Private
CUST007058,Diane Haney,32,Male,Lake Jessicashire,Nevada,UK,81792,31-12-2016,Phone,(832)779-3915,eperez@example.net,5,Doctorate,Private
CUST007059,Daniel Campos,53,Male,Jamesburgh,Arkansas,USA,48318,11-01-2024,Email,001-808-453-5641x20380,ibriggs@example.net,10,Doctorate,Private
CUST007060,Katherine Freeman,64,Male,East Brittanyfurt,Georgia,UK,39627,03-08-2015,Email,(545)226-9088,alexanderjohnson@example.net,1,Undergraduate,Private
CUST007061,Aaron Simmons,63,Male,New Jamesview,Wyoming,USA,96614,26-05-2017,Email,705-874-7414x2825,codymunoz@example.com,1,Doctorate,Private
CUST007062,Maria Murillo,69,Female,Tinaport,Delaware,India,61091,14-09-2018,Email,502.575.1090x170,deanbrown@example.com,2,Graduate,Private
CUST007063,Sean Pearson,36,Male,East Sabrinaton,Maine,UK,98902,14-03-2024,Email,963-991-6969,angela27@example.org,5,Graduate,Private
CUST007064,Donald Good,30,Female,Jenniferchester,Alabama,USA,39444,26-11-2015,SMS,718.412.9222x9254,kleinluis@example.org,8,Undergraduate,Private
CUST007065,Peter Barnes,59,Male,Prestonstad,Alabama,Germany,64873,14-08-2017,Email,(494)395-9796,ejordan@example.org,7,Graduate,Private
CUST007066,John Thompson,38,Male,Scottburgh,Kentucky,India,42747,07-04-2019,SMS,584.500.0041,vvelasquez@example.net,1,Undergraduate,Private
CUST007067,Lindsay Nelson,54,Female,New Joshuahaven,Mississippi,UK,118007,12-12-2014,Email,+1-466-334-4962x9170,msimmons@example.org,3,Undergraduate,Private
CUST007068,Joanna Gonzalez,44,Female,New Duane,New Hampshire,UK,34229,17-04-2023,Phone,736-388-3679x2911,jenniferrussell@example.net,3,Postgraduate,Private
CUST007069,Amanda Lopez,72,Male,Melissafurt,North Dakota,USA,138332,26-05-2017,Email,5645933051,kevin55@example.org,10,Postgraduate,Private
CUST007070,Mary Walsh,69,Male,Jodishire,Kansas,UK,130793,23-12-2020,SMS,+1-644-412-3020x543,qosborne@example.com,4,Postgraduate,Private
CUST007071,Jonathan Miller,46,Female,Weaverbury,Mississippi,India,106840,25-11-2017,Phone,598.324.7009,kimcarlos@example.org,4,Undergraduate,Private
CUST007072,Andrew Estrada,37,Male,North Olivia,Louisiana,Canada,114871,02-04-2018,Phone,308.768.1769x878,christopherowens@example.net,8,Postgraduate,Private
CUST007073,Sean Hughes,42,Male,Williamfort,Nebraska,USA,142699,03-01-2016,SMS,+1-297-869-1234x926,thomasrivera@example.net,9,Postgraduate,Private
CUST007074,Michael Bennett,23,Female,North Jesse,Hawaii,Germany,92626,10-08-2023,Phone,+1-217-409-5959x0399,wallsaustin@example.net,10,Graduate,Private
CUST007075,Kevin Johnson,53,Male,Riddlefurt,Connecticut,UK,82804,18-12-2023,SMS,937-716-1123,eric55@example.org,3,Doctorate,Private
CUST007076,Carrie Cortez,19,Male,North Kari,New York,India,73229,24-08-2020,Email,482-921-6749,mburns@example.net,4,Postgraduate,Private
CUST007077,Heather Underwood,39,Female,Jeremyside,Colorado,UK,57368,21-12-2016,Email,(245)994-3107,robertperry@example.net,3,Graduate,Private
CUST007078,Taylor Parsons,49,Female,Taylorton,California,Germany,35944,02-04-2017,SMS,001-685-607-9811x229,hessjermaine@example.com,10,Graduate,Private
CUST007079,Mckenzie Anderson DDS,33,Male,Natashachester,Wyoming,India,56752,24-12-2022,Email,001-452-565-0314,saragriffin@example.net,5,Postgraduate,Private
CUST007080,Martha Craig,35,Female,South Jeremiahburgh,Idaho,Germany,57916,05-08-2021,Phone,(576)682-9008,ulynch@example.com,1,Graduate,Private
CUST007081,Elizabeth Nelson,22,Male,Johnland,New Hampshire,India,45817,06-12-2015,Email,+1-294-369-0632x9333,houstontodd@example.com,9,Graduate,Private
CUST007082,Wyatt Frank,71,Female,New Jerome,Louisiana,Canada,95634,30-06-2016,Email,001-777-991-1739x600,hglenn@example.org,10,Graduate,Private
CUST007083,Justin Bowman,53,Female,Laurahaven,Arkansas,India,137863,31-03-2022,Phone,393-366-3545,burchjustin@example.org,8,Doctorate,Private
CUST007084,Ernest Duran,47,Male,Walkerborough,New Mexico,Germany,26133,16-06-2021,Phone,001-605-825-9165x597,brightkim@example.org,10,Undergraduate,Private
CUST007085,Scott Smith,62,Male,Bennetthaven,Missouri,USA,140041,15-05-2016,Email,(312)291-4813,mikayla95@example.com,1,Undergraduate,Private
CUST007086,Angela Marquez,36,Male,West Elizabethberg,Massachusetts,Canada,132603,11-04-2024,Email,559-891-7239x0932,coleantonio@example.net,7,Graduate,Private
CUST007087,Jesse Jenkins,40,Female,Wilsonport,Arizona,UK,141801,02-06-2024,Email,001-570-340-7280x6982,brenda26@example.org,9,Graduate,Private
CUST007088,Michael Kim,51,Female,North Lukebury,Idaho,Canada,81707,18-05-2019,SMS,+1-877-436-4917x06457,carlrodriguez@example.org,8,Undergraduate,Private
CUST007089,Katie Smith,30,Male,Atkinston,South Carolina,Canada,53670,06-05-2019,SMS,+1-294-891-5238x6318,palexander@example.net,5,Doctorate,Private
CUST007090,Brian Jones,60,Male,Fieldsstad,Iowa,UK,80162,05-12-2020,Email,(314)377-9091x192,jackwalker@example.net,7,Doctorate,Private
CUST007091,Mary Smith,71,Male,North Joe,Texas,India,72724,29-05-2020,Email,9013233681,davidcruz@example.com,1,Graduate,Private
CUST007092,Mr. Daniel Campbell,46,Male,New Holly,Georgia,Canada,77837,30-01-2015,Phone,932.926.6684x54438,austinpowell@example.net,3,Graduate,Private
CUST007093,Tamara Fleming,53,Male,Robertton,Indiana,Canada,60974,21-02-2022,Email,274.864.2974x867,qthomas@example.net,2,Postgraduate,Private
CUST007094,Donald Sanders,39,Female,South Zachary,Minnesota,USA,26109,28-09-2022,Email,001-318-737-0231x43978,cwashington@example.com,1,Undergraduate,Private
CUST007095,Laurie Chaney,69,Female,West Patriciabury,Montana,USA,53755,15-07-2017,SMS,+1-958-292-2544x2176,melissabenitez@example.org,3,Doctorate,Private
CUST007096,Christian Newton,69,Other,Parksmouth,Iowa,Germany,133473,11-05-2017,SMS,(940)749-3218x208,marymalone@example.org,9,Doctorate,Private
CUST007097,Johnny Fernandez,64,Female,North Charles,Delaware,UK,49802,20-03-2018,SMS,339.478.1202x72487,carterbrian@example.com,4,Undergraduate,Private
CUST007098,William Cunningham,53,Female,North Curtisfurt,Colorado,India,89771,20-01-2022,Phone,847-742-3163x836,xfry@example.com,6,Undergraduate,Private
CUST007099,Natalie Love,26,Female,South Meganmouth,Minnesota,India,68899,19-11-2022,Email,434.610.8780x936,jperry@example.com,2,Undergraduate,Private
CUST007100,Joseph Jackson,56,Female,Lake Katrina,Washington,Germany,66972,06-02-2016,SMS,477-689-5005x5263,heathergarcia@example.org,7,Undergraduate,Private
CUST007101,Melissa Brown,68,Male,Lake Robert,New Hampshire,India,93642,20-05-2018,Phone,765.606.6072x33373,tracy78@example.com,6,Undergraduate,Private
CUST007102,Shannon Thomas,36,Male,South Adam,Wyoming,India,61704,06-03-2021,Email,001-491-200-7116,wtaylor@example.com,5,Postgraduate,Private
CUST007103,Anthony Stephens MD,55,Male,Lake Cameronton,Rhode Island,USA,134298,29-12-2016,Email,001-540-543-1433,oscott@example.org,6,Postgraduate,Private
CUST007104,Diana Berry,23,Female,Brettchester,Oklahoma,India,100194,23-02-2017,Phone,302-517-6373x5953,mackenzie32@example.org,9,Graduate,Private
CUST007105,Jeffrey Silva,69,Female,Yvonneborough,Oklahoma,India,106876,06-11-2018,Email,+1-274-541-0474x05476,josephbrown@example.net,4,Undergraduate,Private
CUST007106,Brandon Walls,64,Male,Lake Melaniestad,Minnesota,Germany,134484,27-01-2019,Phone,394-468-2755x8055,martinezmonique@example.org,10,Doctorate,Private
CUST007107,Amanda Vasquez,32,Female,Port Franciscomouth,South Carolina,Germany,98997,13-04-2020,Phone,(462)297-3337x171,zfranklin@example.org,5,Doctorate,Private
CUST007108,Ashley Garcia,74,Female,West Anthonyborough,South Dakota,Canada,77958,23-08-2022,SMS,370-473-4500,boothcynthia@example.com,5,Postgraduate,Private
CUST007109,Evan Baker,37,Male,East Teresa,California,India,113469,05-03-2020,Phone,642.396.4802x925,singletoncody@example.org,3,Postgraduate,Private
CUST007110,Michael Grant,26,Male,Castrohaven,New Mexico,India,67491,15-02-2023,SMS,362.631.5116x1972,katherine36@example.com,7,Postgraduate,Private
CUST007111,Nancy Garza,49,Male,South David,Kansas,India,33495,18-03-2022,Email,315-491-7126x255,janetdoyle@example.net,3,Undergraduate,Private
CUST007112,Brian Hale PhD,21,Male,Watkinsfort,West Virginia,USA,90181,12-07-2022,SMS,001-439-678-8162x071,charles11@example.com,8,Doctorate,Private
CUST007113,Sean Tyler,67,Female,West Erikborough,Vermont,India,122827,26-12-2021,Phone,+1-649-239-3117x81648,vdecker@example.org,10,Undergraduate,Private
CUST007114,Monica Roberts,35,Female,Elliston,Vermont,USA,73112,15-05-2021,SMS,582-580-8719,scottjustin@example.net,5,Undergraduate,Private
CUST007115,Ronnie Johnson,22,Female,Bradmouth,Pennsylvania,Canada,38097,25-10-2020,Email,378-295-3595,riverakelly@example.com,4,Graduate,Private
CUST007116,Raymond Ross,37,Female,Garciaton,Maine,UK,46532,20-06-2022,SMS,201.833.9871,foxhannah@example.org,7,Graduate,Private
CUST007117,Kelly Wood,40,Female,West Chelsea,Minnesota,India,56110,13-05-2017,Email,769-973-9672x04230,justinjimenez@example.com,7,Graduate,Private
CUST007118,Jessica Perry,28,Female,North Williamside,Alabama,Germany,73543,06-08-2016,Phone,909-230-7856x3745,mathismelissa@example.com,2,Postgraduate,Private
CUST007119,Carolyn Garrett,54,Female,North Alejandro,North Carolina,Germany,76084,23-06-2021,SMS,-7743,gordonandrew@example.org,1,Graduate,Private
CUST007120,Melanie Ware,39,Female,Feliciatown,Pennsylvania,India,141728,13-12-2020,Email,(682)985-4162,kelly09@example.net,5,Postgraduate,Private
CUST007121,David Owens,21,Female,Markborough,Kansas,USA,65702,28-03-2024,Email,-9169,denisecruz@example.org,8,Undergraduate,Private
CUST007122,Melanie Freeman,46,Male,Marshview,New Jersey,Germany,87348,03-05-2015,SMS,(563)833-0860,kimberlythomas@example.com,6,Graduate,Private
CUST007123,Michael Wilson,61,Female,Port Veronica,West Virginia,Germany,49717,03-03-2021,SMS,912-319-0167,jray@example.org,1,Doctorate,Private
CUST007124,Cheryl Hernandez,51,Male,Susantown,Montana,Canada,80941,20-03-2016,SMS,(672)363-7096x3061,jessica41@example.net,4,Doctorate,Private
CUST007125,Christy Smith,30,Female,Bennettview,Iowa,Canada,129079,02-08-2017,SMS,(711)890-8008,derekbenton@example.com,3,Postgraduate,Private
CUST007126,Megan Pearson,59,Male,Lake Michaelport,Michigan,Canada,132304,03-01-2018,SMS,(846)736-8833,marc70@example.org,6,Postgraduate,Private
CUST007127,Brandon Carney,26,Male,Youngland,Oregon,Germany,107867,02-01-2020,Email,+1-527-868-9051x2868,christopherdouglas@example.org,1,Doctorate,Private
CUST007128,Nathan Evans,59,Other,Port Christianstad,Michigan,Germany,86295,12-08-2017,Phone,+1-991-524-9339x521,laurajones@example.org,4,Postgraduate,Private
CUST007129,Thomas Salazar,48,Male,Mariahaven,Minnesota,India,68252,21-06-2017,Email,888.984.8072x7254,robertreeves@example.org,7,Graduate,Private
CUST007130,Brittany Hamilton,24,Male,East Ashleyton,Connecticut,India,74917,29-07-2019,SMS,589.896.4063,jonathancervantes@example.com,6,Postgraduate,Private
CUST007131,Emily Rivers,21,Male,South Christopher,Indiana,USA,134419,24-06-2016,SMS,897-405-0732x20528,guerrerotyler@example.com,4,Graduate,Private
CUST007132,Susan Oneal,36,Female,Ruizborough,Iowa,Germany,122167,20-02-2019,Phone,+1-492-584-8069x210,hayeskimberly@example.org,8,Undergraduate,Private
CUST007133,Paula Cox,59,Female,Kurtfort,Arkansas,India,130476,13-05-2021,SMS,624-876-4142x0843,andersonconnie@example.com,1,Undergraduate,Private
CUST007134,Anthony Cox,47,Female,West Holly,South Carolina,India,46399,25-11-2018,Phone,-3887,juarezshelley@example.org,8,Undergraduate,Private
CUST007135,Kyle Strong,48,Female,West Katrina,Missouri,Canada,116050,20-03-2016,SMS,(911)727-6512x4255,logandavid@example.org,8,Undergraduate,Private
CUST007136,Andrew Banks,52,Male,New Randy,Alaska,Canada,27496,27-04-2020,Email,549.255.4585x2024,ebradley@example.net,9,Doctorate,Private
CUST007137,David Mcdonald,74,Male,South Davidmouth,Washington,Canada,55985,25-02-2015,Phone,793-616-4693x8520,franksmith@example.org,6,Graduate,Private
CUST007138,Katherine Miller,38,Male,South Theresamouth,Montana,UK,110482,05-12-2022,Email,(255)992-5107x6077,larry20@example.org,8,Doctorate,Private
CUST007139,Danny Bell,48,Female,Ryanstad,Connecticut,India,140950,30-08-2019,SMS,(327)308-7378x101,johnmerritt@example.com,1,Undergraduate,Private
CUST007140,Ann Mullins,36,Female,Tammyborough,North Carolina,Canada,129697,13-02-2022,Email,950.521.0833x40644,rramos@example.org,3,Graduate,Private
CUST007141,Gavin Alvarez,48,Male,Lauraville,Pennsylvania,Canada,46434,26-03-2016,Email,(296)589-4509x7300,gabrielwilliams@example.org,7,Doctorate,Private
CUST007142,Christopher Garza,70,Male,West Johnberg,Wyoming,Germany,63178,05-12-2022,Email,001-386-859-1720x566,cantugregory@example.com,10,Postgraduate,Private
CUST007143,Ann Murphy,49,Male,East Laura,New Mexico,Canada,58310,28-09-2021,Phone,3474927559,acochran@example.net,6,Undergraduate,Private
